278-258,278,6,258,7,11,21,19,1,0,0,0,0,0,0.12,0,25,6,4,6,6,5,9,,4,5,2,5,7,7,7,7,,5,4,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,7,35,20,20,5,13,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-259,278,6,259,8,11,21,15,1,0,0,1,0,0,0.59,1,25,2,7,7,8,6,5,6,7,4,1,6,5,5,3,5,5,8,8,1,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,15,18,19,19,17,12,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-260,278,6,260,9,11,21,1,1,0,0,0,0,0,0.36,0,27,4,6,8,7,7,5,4,5,5,2,5,5,5,3,5,5,5,2,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,19,20,19,14,13,15,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-261,278,6,261,10,11,21,17,1,0,0,0,0,0,0.68,0,26,4,5,7,7,6,6,4,6,5,2,5,5,6,5,5,2,5,3,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,15,20,20,20,15,10,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-262,278,6,262,11,11,21,10,1,0,0,1,0,0,0.14,1,29,2,6,8,8,8,8,3,7,3,2,5,5,6,7,7,2,6,5,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,10,40,20,20,0,10,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-263,278,6,263,12,11,21,7,1,0,0,1,0,0,0.57,0,26,1,4,7,7,7,7,3,7,2,2,8,8,8,8,8,2,8,6,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,20,20,20,10,20,10,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-264,278,6,264,13,11,21,8,1,0,0,0,0,0,0.57,1,26,2,3,6,7,7,7,3,6,3,2,3,5,7,5,5,2,5,4,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,15,15,25,20,5,20,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-265,278,6,265,14,11,21,12,1,0,0,0,0,0,0.13,1,32,2,5,6,6,5,5,7,6,3,2,5,5,7,5,5,8,6,5,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,15,5,45,10,15,10,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-266,278,6,266,15,11,21,3,1,0,0,1,0,0,0.64,1,28,2,4,7,9,3,5,,5,6,2,8,7,8,8,8,3,7,7,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,25,20,20,25,0,10,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-267,278,6,267,16,11,21,14,1,0,0,0,0,0,-0.28,0,26,4,4,6,5,5,5,5,5,6,2,8,7,6,5,5,,5,3,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,20,30,10,15,10,15,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-268,278,6,268,17,11,21,2,1,0,0,1,0,0,-0.07,0,24,3,6,8,8,7,9,,8,6,2,7,5,7,7,7,,6,7,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,30,20,20,10,15,5,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-269,278,6,269,18,11,21,13,1,0,0,0,0,0,0.64,1,24,2,5,8,9,6,8,3,6,7,2,5,6,8,7,9,2,5,5,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,20,10,30,15,15,10,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-270,278,6,270,19,11,21,16,1,0,0,0,0,0,0.68,0,23,4,5,6,5,4,5,6,5,4,2,6,6,6,7,8,2,5,3,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,16,16,19,17,14,18,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-271,278,6,271,20,11,21,9,1,0,0,0,0,0,0.2,1,23,2,4,4,6,4,4,2,4,4,2,5,5,7,5,8,2,5,4,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,10,15,40,15,10,10,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
278-272,278,6,272,21,11,21,20,1,0,0,0,0,0,0.26,1,25,2,5,4,10,6,10,6,7,7,2,7,7,7,4,5,2,5,2,0,3,32,medical informatics,5,2,1,1,1,3,1,research/academia,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,25,20,25,25,5,0,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
279-252,279,7,252,1,11,21,13,1,0,1,0,,,-0.09,0,28,3,4,2,5,1,8,7,6,8,2,6.5,8,9,10,8,4,3,6,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,0,25,25,25,25,0,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-253,279,7,253,2,11,21,20,1,0,1,0,,,0.27,0,33,4,7,6,7,7,8,6,7,6,2,4,7,7,4,6,4,3,4,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,25,30,10,10,5,20,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-254,279,7,254,3,11,21,7,1,0,1,0,,,0.39,1,22,2,9,8,8,6,8,4,8,5,2,6,5,8,7,8,4,3,6,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,25,7,25,25,8,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-255,279,7,255,4,11,21,8,1,0,0,0,,,-0.25,0,26,4,6,6,6,6,6,5,6,5,2,5,5,7,3,6,4,2,6,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,16.67,16.67,16.67,16.67,16.67,16.67,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-256,279,7,256,5,11,21,2,1,1,1,1,,,-0.06,0,24,4,8,7,7,6,7,7,8,7,2,7,7,8,6,9,6,6,6,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,15,25,20,20,10,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-257,279,7,257,6,11,21,6,1,0,0,0,,,0.23,1,24,2,6,6,7,7,7,8,6,4,2,8,8,7,7,5,4,4,4,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,22,14,30,10,14,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-258,279,7,258,7,11,21,21,1,0,1,0,,,0.35,0,25,6,5,6,10,8,7,7,7,4,2,7,6,8,7,5,4,4,3,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,7,35,20,20,5,13,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-259,279,7,259,8,11,21,17,1,0,0,0,,,0.5,1,25,2,5,1,8,4,5,2,5,1,2,9,1,6,3,4,2,1,1,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,15,18,19,19,17,12,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-260,279,7,260,9,11,21,3,1,0,0,1,,,0.31,0,27,4,9,7,8,9,8,,6,5,1,6,7,8,8,7,5,5,3,1,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,19,20,19,14,13,15,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-261,279,7,261,10,11,21,19,1,0,1,0,,,-0.01,0,26,4,8,6,8,8,8,5,6,5,1,7,8,10,9,7,8,4,1,1,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,15,20,20,20,15,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-262,279,7,262,11,11,21,12,1,0,0,0,,,0.44,1,29,2,7,7,8,7,6,4,7,2,2,6,8,9,3,7,4,5,3,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,10,40,20,20,0,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-263,279,7,263,12,11,21,9,1,0,0,0,,,-0.07,0,26,1,9,9,8,9,7,5,8,2,2,8,8,8,9,6,4,8,4,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,20,20,20,10,20,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-264,279,7,264,13,11,21,10,1,1,1,1,,,0.73,1,26,2,7,8,8,8,7,5,7,6,2,7,7,9,7,6,6,6,5,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,15,15,25,20,5,20,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-265,279,7,265,14,11,21,14,1,0,0,0,,,0.13,1,32,2,6,4,5,5,6,3,6,2,2,6,7,9,3,4,3,6,4,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,15,5,45,10,15,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-266,279,7,266,15,11,21,5,1,0,0,1,,,0.17,1,28,2,7,9,9,6,5,3,6,7,2,8,7,8,7,7,4,6.5,6.5,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,25,20,20,25,0,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-267,279,7,267,16,11,21,16,1,0,0,0,,,-0.29,0,26,4,6,5,5,5,5,5,5,6,2,6,7,8,4,5,4,4,6,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,20,30,10,15,10,15,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-268,279,7,268,17,11,21,4,1,1,1,1,,,0.63,0,24,3,9.5,9,9,8,9,8,9,7,2,8,9,9,8,9,6,8,8,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,30,20,20,10,15,5,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-269,279,7,269,18,11,21,15,1,1,1,1,,,0.22,1,24,2,8,7,8,6,10,5,8,7,2,8,7,9,8,9,4,6,3,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,20,10,30,15,15,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-270,279,7,270,19,11,21,18,1,1,1,1,,,0.18,0,23,4,6,6,6,5,5,5,6,6,,7,8,9,8,7,4,5,5,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,16,16,19,17,14,18,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-271,279,7,271,20,11,21,11,1,0,1,0,,,-0.12,1,23,2,7,6,7,6,6,6,6,6,2,9,7,6,4,6,3,4,5,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,10,15,40,15,10,10,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
279-272,279,7,272,21,11,21,1,1,0,1,0,,,0.02,1,25,2,8,9,8,8,7,7,8,8,2,7,9,5,7,6,5,7,3,0,4,25,Biology,10,2,7,1,3,4,2,Scientist,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,25,20,25,25,5,0,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7
280-252,280,8,252,1,11,21,3,1,0,0,0,4,0,0.45,0,28,3,1,9,8,1,3,1,2,8,2,7,8,7,7,8,5,5,2,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,0,25,25,25,25,0,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-253,280,8,253,2,11,21,10,1,0,0,0,4,0,0.49,0,33,4,5,6,7,4,5,6,5,5,2,2,7,7,3,7,2,4,4,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,25,30,10,10,5,20,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-254,280,8,254,3,11,21,18,1,0,0,0,4,0,0.48,1,22,2,5,5,7,3,6,3,5,5,2,3,7,8,6,6,6,3,1,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,25,7,25,25,8,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-255,280,8,255,4,11,21,19,1,0,0,1,4,0,0.13,0,26,4,6,6,7,6,7,5,6,5,2,8,7,8,5,6,7,6,2,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,16.67,16.67,16.67,16.67,16.67,16.67,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-256,280,8,256,5,11,21,13,1,0,0,1,4,0,0.17,0,24,4,6,7,7,6,5,7,6,7,2,7,8,8,7,7,6,7,3,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,15,25,20,20,10,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-257,280,8,257,6,11,21,17,1,0,0,0,4,0,0.75,1,24,2,3,4,6,5,5,6,3,2,2,6,6,6,6,5,7,5,2,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,22,14,30,10,14,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-258,280,8,258,7,11,21,11,1,1,1,1,4,0,0.42,0,25,6,5,9,8,7,,8,7,5,2,8,8,8,9,6,6,9,3,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,7,35,20,20,5,13,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-259,280,8,259,8,11,21,7,1,0,0,0,4,0,0.52,1,25,2,5,7,8,5,5,2,5,3,1,7,7,9,7,8,6,6,2,1,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,15,18,19,19,17,12,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-260,280,8,260,9,11,21,14,1,1,1,1,4,0,0.62,0,27,4,7,9,9,8,8,6,7,5,1,7,7,8,7,8,7,7,5,1,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,19,20,19,14,13,15,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-261,280,8,261,10,11,21,9,1,1,1,1,4,0,0.63,0,26,4,4,8,8,7,8,7,7,5,1,7,7,8,7,7,7,7,3,1,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,15,20,20,20,15,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-262,280,8,262,11,11,21,2,1,0,0,0,4,0,0.42,1,29,2,6,9,9,7,6,6,7,6,2,3,7,7,5,7,4,4,5,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,10,40,20,20,0,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-263,280,8,263,12,11,21,20,1,0,0,1,4,0,0.42,0,26,1,6,9,9,9,7,3,8,5,2,6,7,8,8,7,5,7,3,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,20,20,20,10,20,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-264,280,8,264,13,11,21,21,1,1,1,1,4,0,0.54,1,26,2,5,7,8,7,5,6,6,6,1,7,7,7,8,7,7,8,5,1,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,15,15,25,20,5,20,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-265,280,8,265,14,11,21,4,1,0,1,0,4,0,0.44,1,32,2,8,10,10,5,8,4,9,3,2,3,7,8,3,8,3,4,2,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,15,5,45,10,15,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-266,280,8,266,15,11,21,16,1,0,0,0,4,0,0.54,1,28,2,3,6,8,3,,,3,5,2,8,7,7,8,5,5,7,1,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,25,20,20,25,0,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-267,280,8,267,16,11,21,6,1,0,0,0,4,0,-0.45,0,26,4,4,7,7,4,7,4,5,6,2,5,5,5,5,5,5,4,3,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,20,30,10,15,10,15,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-268,280,8,268,17,11,21,15,1,0,0,0,4,0,0.32,0,24,3,5,8,8,7,7,5,8,5,2,6,7,7,7,7,7,7,2,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,30,20,20,10,15,5,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-269,280,8,269,18,11,21,5,1,0,0,1,4,0,0.64,1,24,2,5,9,9,8,8,8,8,8,2,8,8,8,8,7,6,8,5,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,20,10,30,15,15,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-270,280,8,270,19,11,21,8,1,1,1,1,4,0,0.52,0,23,4,6,7,8,7,6,6,7,6,2,8,7,8,8,7,7,8,4,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,16,16,19,17,14,18,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-271,280,8,271,20,11,21,1,1,0,0,1,4,0,0.27,1,23,2,5,4,8,4,4,6,5,5,2,6,6,6,5,4,5,6,3,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,10,15,40,15,10,10,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
280-272,280,8,272,21,11,21,12,1,0,0,0,4,0,0.22,1,25,2,2,4,8,1,6,6,3,8,2,6,6,6,6,7,5,5,2,0,1,25,Biology,10,2,2,1,3,6,2,Scientist,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,25,20,25,25,5,0,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6
281-252,281,9,252,1,11,21,1,1,0,0,1,,,0.53,0,28,3,4,6,8,6,6,10,4,8,2,10,8,8,8,5,5,8,6,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,0,25,25,25,25,0,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-253,281,9,253,2,11,21,8,1,0,1,0,,,0.6,0,33,4,7,7,7,7,6,8,7,7,2,3,6,8,4,5,4,4,2,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,25,30,10,10,5,20,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-254,281,9,254,3,11,21,16,1,0,0,1,,,0.52,1,22,2,6,3,4,2,4,2,3,3,2,6,5,7,6,5,5,7,4,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,25,7,25,25,8,10,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-255,281,9,255,4,11,21,17,1,0,0,0,,,0.18,0,26,4,6,6,7,6,7,6,6,6,2,5,4,4,3,5,2,6,3,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,16.67,16.67,16.67,16.67,16.67,16.67,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-256,281,9,256,5,11,21,11,1,0,0,0,,,0.16,0,24,4,6,5,7,5,6,5,6,6,2,7,5,7,3,10,2,3,2,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,15,25,20,20,10,10,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-257,281,9,257,6,11,21,15,1,0,0,1,,,0.74,1,24,2,3,5,6,4,6,7,3,2,2,6,7,5,5,6,7,8,6,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,22,14,30,10,14,10,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-258,281,9,258,7,11,21,9,1,0,0,1,,,0.38,0,25,6,5,6,10,2,3,3,4,3,2,5,7,6,6,7,4,7,6,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,7,35,20,20,5,13,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-259,281,9,259,8,11,21,5,1,0,1,0,,,0.19,1,25,2,7,8,8,5,7,6,7,6,2,5,5,7,4,9,8,6,7,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,15,18,19,19,17,12,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-260,281,9,260,9,11,21,12,1,0,0,0,,,0.43,0,27,4,4,7,7,4,6,5,5,5,2,6,7,9,5,9,5,6,2,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,19,20,19,14,13,15,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-261,281,9,261,10,11,21,7,1,0,0,0,,,0.48,0,26,4,6,8,9,6,6,5,6,5,2,3,7,9,3,5,3,5,5,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,15,20,20,20,15,10,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-262,281,9,262,11,11,21,21,1,0,0,1,,,0.34,1,29,2,6,7,8,7,6,7,7,4,2,6,7,7,5,3,4,8,4,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,10,40,20,20,0,10,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-263,281,9,263,12,11,21,18,1,0,0,1,,,0.64,0,26,1,7,4,9,6,7,3,7,3,2,6,7,9,7,8,6,8,6,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,20,20,20,10,20,10,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
281-264,281,9,264,13,11,21,19,1,0,0,1,,,0.31,1,26,2,4,4,6,3,6,5,3,3,2,5,4,6,3,3,2,4,1,0,3,27,Sociology,3,2,2,5,6,5,5,research,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,15,15,25,20,5,20,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5
